"DataInicial";"DataFinal";"Cd_Exercicio";"Cd_AnoExecucao";"Administracao";"Cd_Orgao";"Sigla_Orgao";"Ds_Orgao";"Cd_Unidade";"Ds_Unidade";"Cd_Funcao";"Ds_Funcao";"Cd_SubFuncao";"Ds_SubFuncao";"Cd_Programa";"Ds_Programa";"PA";"PAPA";"ProjetoAtividade";"Ds_Projeto_Atividade";"ProjAtiv_Descricao";"Cd_Despesa";"Ds_Despesa";"Categoria_Despesa";"Ds_Categoria";"Grupo_Despesa";"Ds_Grupo";"Cd_Modalidade";"Ds_Modalidade";"Cd_Elemento";"Cd_Fonte";"Ds_Fonte";"COD_EX_FONT_REC";"TXT_EX_FONT_REC";"COD_DSTN_REC";"TXT_DSTN_REC";"COD_VINC_REC_PMSP";"TXT_VINC_PMSP";"COD_TIP_CRED_ORCM";"TXT_TIP_CRED_ORCM";"COD_RDZD_FONT_REC";"TXT_FONT_REC_RDZD";"Cd_Nro_Emenda_Dotacao";"Vl_Orcado_Ano";"Vl_Suplementado";"Vl_Reduzido";"Vl_SuplementadoLiquido";"Vl_SuplementadoEmTramitacao";"Vl_ReduzidoEmTramitacao";"Vl_Orcado_Atualizado";"Vl_Congelado";"Vl_Descongelado";"Vl_CongeladoLiquido";"Disponivel";"Vl_ReservadoLiquido";"Vl_EmpenhadoLiquido";"Vl_Liquidado";"Vl_Pago";"Saldo_Dotacao";"DataExtracao"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"366";"Educação de Jovens e Adultos";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2823";"Manutenção e Operação de Unidades Educacionais - Centro Integrado de Jovens e Adultos (CIEJA)";"2823 - Manutenção e Operação de Unidades Educacionais - Centro Integrado de Jovens e Adultos (CIEJA)";"33903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"276764";"0,00";"0,00";"0,00";"0,00";"0,00";"276764,00";"13839,00";"0,00";"13839,00";"262925,00";"260659,93";"260659,93";"257584,42";"257584,42";"2265,07";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"366";"Educação de Jovens e Adultos";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2823";"Manutenção e Operação de Unidades Educacionais - Centro Integrado de Jovens e Adultos (CIEJA)";"2823 - Manutenção e Operação de Unidades Educacionais - Centro Integrado de Jovens e Adultos (CIEJA)";"33903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;"0";"90000,00";"0,00";"90000,00";"0,00";"0,00";"90000,00";"0,00";"0,00";"0,00";"90000,00";"52320,98";"52320,98";"30025,24";"30025,24";"37679,02";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"366";"Educação de Jovens e Adultos";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2823";"Manutenção e Operação de Unidades Educacionais - Centro Integrado de Jovens e Adultos (CIEJA)";"2823 - Manutenção e Operação de Unidades Educacionais - Centro Integrado de Jovens e Adultos (CIEJA)";"33904700";"Obrigações Tributárias e Contributivas";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"47";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"26420";"0,00";"2513,00";"-2513,00";"0,00";"0,00";"23907,00";"2624,70";"2513,00";"111,70";"23795,30";"23795,30";"23795,30";"23795,30";"23795,30";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"366";"Educação de Jovens e Adultos";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2829";"Manutenção e Operação da Rede Parceira - Alfabetização de Jovens e Adultos";"2829 - Manutenção e Operação da Rede Parceira - Alfabetização de Jovens e Adultos";"33503900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"50";"Transferências a Instituições Privadas sem fins Lucrativos";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"1140891";"0,00";"31692,00";"-31692,00";"0,00";"0,00";"1109199,00";"31692,00";"31692,00";"0,00";"1109199,00";"1109199,00";"1109199,00";"1108436,96";"1108436,96";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"367";"Educação Especial";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2861";"Ações de Apoio à Educação Especial";"2861 - Ações de Apoio à Educação Especial";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"70000";"0,00";"8507,00";"-8507,00";"0,00";"0,00";"61493,00";"66816,00";"8507,00";"58309,00";"3184,00";"3184,00";"3184,00";"3184,00";"3184,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"367";"Educação Especial";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2861";"Ações de Apoio à Educação Especial";"2861 - Ações de Apoio à Educação Especial";"33903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"9750";"0,00";"9750,00";"-9750,00";"0,00";"0,00";"0,00";"9750,00";"9750,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2831";"Ações e Materiais de Apoio Didático-Pedagógico Educacional";"2831 - Ações e Materiais de Apoio Didático-Pedagógico Educacional";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"142200";"0,00";"82418,00";"-82418,00";"0,00";"0,00";"59782,00";"96944,49";"82418,00";"14526,49";"45255,51";"45255,51";"45255,51";"40955,51";"40955,51";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2831";"Ações e Materiais de Apoio Didático-Pedagógico Educacional";"2831 - Ações e Materiais de Apoio Didático-Pedagógico Educacional";"33903100";"Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"31";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"54000";"0,00";"35830,54";"-35830,54";"0,00";"0,00";"18169,46";"35830,54";"35830,54";"0,00";"18169,46";"18169,46";"18169,46";"16802,64";"16802,64";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2831";"Ações e Materiais de Apoio Didático-Pedagógico Educacional";"2831 - Ações e Materiais de Apoio Didático-Pedagógico Educacional";"33903200";"Material, Bem ou Serviço para Distribuição Gratuita";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"32";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"27500";"0,00";"27500,00";"-27500,00";"0,00";"0,00";"0,00";"27500,00";"27500,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2831";"Ações e Materiais de Apoio Didático-Pedagógico Educacional";"2831 - Ações e Materiais de Apoio Didático-Pedagógico Educacional";"33903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"4124406";"0,00";"478587,00";"-478587,00";"0,00";"0,00";"3645819,00";"990168,00";"478587,00";"511581,00";"3134238,00";"3133044,00";"3133044,00";"2942349,00";"2942349,00";"1194,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"2839";"Transferência de Recursos Financeiros para as Unidades Educacionais - Centro Educacional Unificado (CEU)";"2839 - Transferência de Recursos Financeiros para as Unidades Educacionais - Centro Educacional Unificado (CEU)";"33503900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"50";"Transferências a Instituições Privadas sem fins Lucrativos";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"3990512";"0,00";"1095976,00";"-1095976,00";"0,00";"0,00";"2894536,00";"1318659,00";"1318659,00";"0,00";"2894536,00";"2894536,00";"2894536,00";"2894536,00";"2894536,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"4364";"Manutenção e Operação de Centros Educacionais Unificados (CEU)";"4364 - Manutenção e Operação de Centros Educacionais Unificados (CEU)";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"105300";"0,00";"98212,00";"-98212,00";"0,00";"0,00";"7088,00";"102155,00";"98212,00";"3943,00";"3145,00";"3145,00";"3145,00";"3145,00";"3145,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Atividades";"Atividades";"4364";"Manutenção e Operação de Centros Educacionais Unificados (CEU)";"4364 - Manutenção e Operação de Centros Educacionais Unificados (CEU)";"33903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"18005244";"0,00";"2368871,88";"-2368871,88";"0,00";"0,00";"15636372,12";"5696537,57";"2913471,88";"2783065,69";"12853306,43";"12853306,43";"12853306,43";"11076750,10";"11076583,92";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Projetos";"Projetos";"9170";"Construção e Implantação de Pista de Skate - CEU Vila do Sol";"9170 - Construção e Implantação de Pista de Skate - CEU Vila do Sol";"44905100";"Obras e Instalações";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"51";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;TRUE;"30000";"0,00";"30000,00";"-30000,00";"0,00";"0,00";"0,00";"30000,00";"30000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Projetos";"Projetos";"9180";"CEU Casa Blanca - Cobertura da Quadra";"9180 - CEU Casa Blanca - Cobertura da Quadra";"44905100";"Obras e Instalações";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"51";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;TRUE;"400000";"0,00";"400000,00";"-400000,00";"0,00";"0,00";"0,00";"400000,00";"400000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Projetos";"Projetos";"9181";"CEU Guarapiranga - Pista de Skate";"9181 - CEU Guarapiranga - Pista de Skate";"44905100";"Obras e Instalações";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"51";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;TRUE;"400000";"0,00";"400000,00";"-400000,00";"0,00";"0,00";"0,00";"400000,00";"400000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Projetos";"Projetos";"9182";"CEU Capão Redondo - Reforma de Vestuários";"9182 - CEU Capão Redondo - Reforma de Vestuários";"44905100";"Obras e Instalações";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"51";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;TRUE;"400000";"0,00";"400000,00";"-400000,00";"0,00";"0,00";"0,00";"400000,00";"400000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Projetos";"Projetos";"9183";"CEU Feitiço da Vila - Cobertura da Quadra";"9183 - CEU Feitiço da Vila - Cobertura da Quadra";"44905100";"Obras e Instalações";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"51";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;TRUE;"400000";"0,00";"400000,00";"-400000,00";"0,00";"0,00";"0,00";"400000,00";"400000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação";"Projetos";"Projetos";"9184";"CEU Vila do Sol - Pista de Skate";"9184 - CEU Vila do Sol - Pista de Skate";"44905100";"Obras e Instalações";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"51";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;TRUE;"400000";"0,00";"400000,00";"-400000,00";"0,00";"0,00";"0,00";"400000,00";"400000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33901400";"Diárias - Civil";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"14";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"10000";"0,00";"10000,00";"-10000,00";"0,00";"0,00";"0,00";"10000,00";"10000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"153996";"0,00";"40036,31";"-40036,31";"0,00";"0,00";"113959,69";"84006,31";"84006,31";"0,00";"113959,69";"113959,69";"113959,69";"112309,69";"112309,69";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903300";"Passagens e Despesas com Locomoção";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"33";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"10000";"0,00";"10000,00";"-10000,00";"0,00";"0,00";"0,00";"10000,00";"10000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903600";"Outros Serviços de Terceiros - Pessoa Física";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"36";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"413634";"0,00";"100628,00";"-100628,00";"0,00";"0,00";"313006,00";"103416,68";"100628,00";"2788,68";"310217,32";"308925,55";"308925,55";"308925,55";"308925,55";"1291,77";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903600";"Outros Serviços de Terceiros - Pessoa Física";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"36";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;"0";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903700";"Locação de Mão-de-Obra";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"37";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"378515";"0,00";"44661,00";"-44661,00";"0,00";"0,00";"333854,00";"51848,22";"44661,00";"7187,22";"326666,78";"326617,12";"326617,12";"297986,39";"297986,39";"49,66";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;"0";"111312,59";"0,00";"111312,59";"0,00";"0,00";"111312,59";"16563,50";"0,00";"16563,50";"94749,09";"94749,09";"94749,09";"30040,88";"30040,88";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"3228078";"0,00";"754897,95";"-754897,95";"0,00";"0,00";"2473180,05";"766525,84";"754897,95";"11627,89";"2461552,16";"2456219,57";"2456219,57";"2241457,33";"2240511,26";"5332,59";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33904700";"Obrigações Tributárias e Contributivas";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"47";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"45775";"0,00";"5642,00";"-5642,00";"0,00";"0,00";"40133,00";"5829,92";"5642,00";"187,92";"39945,08";"39945,08";"39945,08";"39945,08";"39945,08";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33909200";"Despesas de Exercícios Anteriores";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"92";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;"0";"10354,32";"0,00";"10354,32";"0,00";"0,00";"10354,32";"0,00";"0,00";"0,00";"10354,32";"10354,32";"10354,32";"10354,32";"10354,32";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"44905200";"Equipamentos e Material Permanente";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"52";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"50000";"0,00";"0,00";"0,00";"0,00";"0,00";"50000,00";"50656,00";"50000,00";"656,00";"49344,00";"49344,00";"49344,00";"49344,00";"49344,00";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"44905200";"Equipamentos e Material Permanente";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"52";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;"0";"28866,00";"0,00";"28866,00";"0,00";"0,00";"28866,00";"88,79";"0,00";"88,79";"28777,21";"28777,21";"28777,21";"28777,21";"28777,21";"0,00";"2026/09/04 13:25:08"
"2024-01-01";"2024-12-31";"2024";"2024";"Direta";"16";"SME";"Secretaria Municipal de Educação";"16";"Capela do Socorro";"12";"Educação";"128";"Formação de Recursos Humanos";"3011";"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público";"Atividades";"Atividades";"2180";"Capacitação, Formação e Aperfeiçoamento de Servidores";"2180 - Capacitação, Formação e Aperfeiçoamento de Servidores";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";TRUE;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;"30000";"0,00";"22948,00";"-22948,00";"0,00";"0,00";"7052,00";"22948,00";"22948,00";"0,00";"7052,00";"7052,00";"7052,00";"7052,00";"7052,00";"0,00";"2026/09/04 13:25:08"
